0-Control_ 1-High Carb	ENSMUSG00000000326	ENSMUSG00000000340	ENSMUSG00000000402	ENSMUSG00000001023	ENSMUSG00000001674	ENSMUSG00000001833	ENSMUSG00000002129	ENSMUSG00000003051	ENSMUSG00000003344	ENSMUSG00000003809	ENSMUSG00000003863	ENSMUSG00000005469	ENSMUSG00000005503	ENSMUSG00000005683	ENSMUSG00000006456	ENSMUSG00000006546	ENSMUSG00000006784	ENSMUSG00000007777	ENSMUSG00000008035	ENSMUSG00000008461	ENSMUSG00000009092	ENSMUSG00000010122	ENSMUSG00000010453	ENSMUSG00000010517	ENSMUSG00000010755	ENSMUSG00000010803	ENSMUSG00000011154	ENSMUSG00000011263	ENSMUSG00000011751	ENSMUSG00000013611	ENSMUSG00000014245	ENSMUSG00000014980	ENSMUSG00000016028	ENSMUSG00000017765	ENSMUSG00000017922	ENSMUSG00000018442	ENSMUSG00000018752	ENSMUSG00000018900	ENSMUSG00000019872	ENSMUSG00000019913	ENSMUSG00000020109	ENSMUSG00000020182	ENSMUSG00000020189	ENSMUSG00000020265	ENSMUSG00000020524	ENSMUSG00000020532	ENSMUSG00000020692	ENSMUSG00000020904	ENSMUSG00000020963	ENSMUSG00000021033	ENSMUSG00000021177	ENSMUSG00000021271	ENSMUSG00000021281	ENSMUSG00000021621	ENSMUSG00000021700	ENSMUSG00000021748	ENSMUSG00000021749	ENSMUSG00000021775	ENSMUSG00000021789	ENSMUSG00000021814	ENSMUSG00000022025	ENSMUSG00000022091	ENSMUSG00000022199	ENSMUSG00000022212	ENSMUSG00000022360	ENSMUSG00000022364	ENSMUSG00000022546	ENSMUSG00000022679	ENSMUSG00000022814	ENSMUSG00000022844	ENSMUSG00000022865	ENSMUSG00000022902	ENSMUSG00000023072	ENSMUSG00000023165	ENSMUSG00000023210	ENSMUSG00000023828	ENSMUSG00000023977	ENSMUSG00000024007	ENSMUSG00000024027	ENSMUSG00000024069	ENSMUSG00000024085	ENSMUSG00000024222	ENSMUSG00000024233	ENSMUSG00000024236	ENSMUSG00000024401	ENSMUSG00000024471	ENSMUSG00000024481	ENSMUSG00000024677	ENSMUSG00000024732	ENSMUSG00000024734	ENSMUSG00000024812	ENSMUSG00000024816	ENSMUSG00000024899	ENSMUSG00000024936	ENSMUSG00000025064	ENSMUSG00000025077	ENSMUSG00000025153	ENSMUSG00000025223	ENSMUSG00000025405	ENSMUSG00000025473
1	356.2562073	17.6714771	0	0	6.158838802	12.46120065	5.624343992	1.452595346	5.449381556	172.4552245	0.036159716	21.63586104	0	72.94900525	4.458542483	0	0.481052534	27.2931592	73.36186227	0.466325791	48.17885399	36.65348819	8.749719214	6.027007291	13.72823489	0	0	3.553059298	0.016181959	0	2.083438352	3.482979233	7.439044494	4.709501073	0	47.19469653	0.126660933	4.183440617	11.83740401	0	7.99928775	57.79579815	5.016960408	22.65773866	0	24.86647008	6.211882308	0	0	376.2169195	1.668384557	3.343848641	10.69129094	3.454805618	0	159.9871521	0.198002628	1.47219907	1.289465108	31.61458499	1.950792716	7.043178102	0.956375629	0	0.504356459	1.500126623	173.7125915	3.276259923	15.21471745	34.05501271	19.3283281	0	2.968657659	0	0	0.586227392	11.50226766	11.89400485	0	6.568639797	15.86316766	8.86023269	0	5.558275659	0.539748296	1.778105345	0.010992823	0.817359759	3.401581675	0	3.599480394	8.045106531	31.60880651	0.028862886	0.01266496	2.094019708	457.1561296	15.40327336	60.15242726	0.5593846
1	432.5432702	26.45020169	0	0	6.698485987	16.10994034	5.46528685	0.601638081	10.13565983	184.2370864	0	33.82864041	0	57.55065543	4.521218138	0	0.423532184	30.38036241	53.16732306	0.386760398	20.55906377	30.31168938	12.25382244	6.265015468	13.46364383	0.011202643	0	5.177830081	0.006004115	0	2.82640521	3.019024287	6.848726224	5.344993847	0	37.21577011	0.211481842	6.792006652	12.45327166	0	16.52520493	74.35277492	6.410543343	30.55229124	0.018939052	19.13459016	6.097153169	0	0	359.9296056	1.837131238	5.625417004	9.520489466	3.883967167	0	128.4126766	0.125942424	2.410218751	1.048887693	26.49811611	2.198938904	11.89494645	1.121787947	0.013129498	0.757782025	1.592308281	214.0656127	3.927373221	12.4963876	31.60374669	17.84182876	0	2.714204128	0	0	0.900051257	13.88485584	11.79274271	0	5.442905544	21.8305366	8.861900474	0	6.555616156	0.032042703	1.545346041	0.032630004	0.343094667	3.21138048	0	5.262094485	6.424825254	30.44165245	0.085673721	0.131576928	3.817238184	153.5056993	16.27027951	77.09405978	0.229023672
1	323.7692093	26.51705224	0	0	7.909673039	18.25744494	4.688222334	0.544154016	7.434253982	171.8684218	0	30.3602977	0	66.79577131	2.978912318	0	0.262673425	32.07855027	69.08423655	0.103101016	18.00453308	24.17146591	9.510208791	6.778440185	12.59593259	0	0	4.385289662	0.034754854	0	2.691818616	4.258901595	5.02426513	3.827775121	0	45.60184605	0.034004554	5.956904836	15.48295305	0	10.91728935	83.28760784	6.540563377	34.14228508	0.006851801	22.30952336	4.518238261	0	0.008814681	296.8115042	1.473767701	4.070345079	8.999249616	4.243213654	0.295059513	159.1909443	0	2.232902492	0.878768696	34.32183397	2.651785678	9.089245666	1.126419371	0	0.68203573	1.641538581	168.8820412	3.112341359	11.6159858	30.58082365	19.19223179	0	2.972750307	0	0	0.412454548	11.10488996	11.44772549	0	7.001398207	19.3560744	7.072074582	0	6.593666598	0.162294461	1.875060967	0	0.141857541	2.790393701	0	4.213035326	6.547084566	35.55386572	0.092985535	0.006800302	4.147093736	179.5560677	13.4945849	84.07954534	0.279640882
1	456.4142222	24.39049879	0	0	6.014255432	12.35431443	5.908122475	0.823823522	7.774911504	183.0371173	0.018564763	24.08596986	0	48.19713341	5.02350408	0	0.094186227	29.53233306	22.79919481	0.211249728	29.78051929	19.78229584	11.66879529	5.519773836	13.80040317	0	0	5.344589325	0.010384976	0	2.026500956	3.775499172	3.802017164	5.120270026	0	41.41635776	0.060964687	6.452361468	12.57641484	0	13.34451458	71.84165677	4.184971716	28.89181404	0.016378901	8.985386046	6.928706728	0	0	369.8145352	1.830563233	4.401650373	9.296291709	3.597914471	0	124.1750085	0	3.418820657	0.732046184	33.19470642	2.503891578	12.98344888	0.574168289	0	0.887115038	0.987097938	197.3336975	2.543681979	10.49427287	32.68236597	12.42796076	0	3.199405173	0	0	0.350272685	10.39855241	8.995054668	0	5.815935626	19.73059164	13.45608202	0	3.044379222	0	1.644859811	0	0.455670494	3.723241201	0	3.264684863	4.215144995	22.96548969	0.037046241	0.130046361	3.52520719	28.75206414	17.35607515	78.8936071	0.383750187
1	353.948142	35.23549205	0.026759982	0	5.60798209	7.498711149	2.926715318	1.053436396	9.660618862	205.7740133	0.007394134	20.2434772	0	31.31803604	2.568042895	0	0.100035472	25.99894267	8.445460959	0.084138363	0.974896596	34.64123141	7.789880735	6.065005018	9.926342136	0	0	6.147719882	0.008272435	0.040259083	2.596136779	3.456353825	1.574872174	5.863117679	0	24.21351476	0.08093847	7.821955022	13.44969531	0.004919034	12.7629948	29.49220552	1.522654958	21.07490027	0	5.039191848	2.090010138	0	0	471.6372121	0.953781387	1.660857395	13.49870109	2.263201438	0	81.81195097	0.02892046	3.646657316	0.557777792	21.12199237	5.20096033	22.37318174	1.056681005	0	0.630260442	0.747470132	352.3001683	5.739058914	7.996042432	30.81660601	10.05126211	0	2.612607844	0	0	0.516702312	8.136602108	4.087223385	0	5.93270407	17.58517051	16.78623578	0	2.127667331	0.044148256	0	0	0.337652785	2.463490374	0	2.056817344	3.197033606	59.96739002	0.059020385	0.032372491	1.869480812	10.00059081	16.4738881	48.95089474	0.177495483
1	358.1800643	18.48051088	0	0	5.534700879	13.81468331	4.850571414	0.653734179	6.245905106	156.9763359	0.006997614	23.63752971	0	50.94734464	4.997302094	0	0.426019284	32.66554687	48.54804763	0.265421144	42.36347947	30.73171656	11.1610075	4.360379906	16.26952533	0	0	5.569140977	0.027400857	0.050800189	2.315170727	3.766609243	6.578288919	5.727403186	0	42.67181024	0.01531961	5.378548853	9.358633151	0	9.569167135	50.47670946	7.032658317	24.4492233	0	16.08488964	6.010605467	0	0	310.4365705	1.544892349	4.687800561	8.760126251	4.123532003	0	133.0146001	0.054739133	2.092688907	1.247683978	28.69636734	1.529181415	10.83344546	1.179122442	0	1.012177906	1.515827491	158.8047031	2.505046307	13.92569668	34.97789719	19.28723897	0	3.684515256	0	0	0.440094185	11.01317285	9.861117371	0	7.822527178	20.27128838	8.040650811	0	5.09238008	0.146232638	1.224493835	0.010636635	0.215693384	3.035368965	0	4.780529081	4.203896132	21.79636977	0	0.030636478	4.184480435	102.9215546	18.15654106	57.50674457	0.68124037
0	265.9625147	33.11991141	0	0	5.187817946	10.9834073	4.105022751	0.482021765	9.177289792	272.5437696	0.020638373	26.11567854	0	41.70749565	2.691551548	0	0.023268101	22.64205374	13.08491228	0	2.078628661	51.87789499	14.46644175	5.582573688	10.49953212	0	0	5.597453103	0	0	2.252853102	2.965191372	2.270987745	4.084669037	0	25.89885068	0	5.606533359	14.03264661	0	13.97980875	40.23329137	3.529906309	27.16572946	0	5.742889287	4.304402992	0.045922492	0	391.1672481	0.678343303	4.730639238	11.80175569	2.878075729	0	68.51241507	0.201805675	4.742740632	0.371523257	25.20331675	2.255041109	27.15189396	0.990466475	0	0.737430534	1.34120907	260.1957757	9.039156442	7.825936025	23.03966724	9.932809148	0	3.12780937	0	0	1.254722892	10.49711427	8.485717532	0	5.465485151	24.43337022	18.11317348	0	5.357607599	0.12322582	0	0.015685548	0.259173858	2.049332586	0	3.926283032	3.475233515	47.60256658	0.164736639	0.009035752	2.565727234	30.51521564	28.75501362	12.96965861	0.151379007
0	257.8572231	37.3031935	0	0	7.472166844	17.64439623	3.458484863	0.102811066	7.604343845	267.0746364	0.007336644	28.30525108	0	46.91645589	2.650408524	0	0.107529162	20.08206329	11.41569776	0	2.283942194	41.35443486	12.16366111	7.247129358	6.796368826	0	0.012516805	3.066270374	0	0	2.212676375	2.390243907	2.368306411	3.644154163	0	23.35149388	0.032123666	8.04250926	22.37001382	0	14.99071301	42.90706239	6.028206791	29.68767268	0.012945617	8.120773742	2.456298414	0	0	350.9399145	0.636976885	3.450081781	6.064570746	2.434487511	0	79.6045547	0.057391203	5.088721514	0.654066664	24.92896737	2.630363376	20.75788005	0.500759509	0	0.688527803	1.695219406	195.3362743	9.761892437	6.089504767	22.41651812	15.21948337	0	2.477928664	0	0	1.148414196	9.819433678	5.857864833	0	5.390516961	37.29489444	18.6376592	0	5.375422488	0.043805	0	0.033455915	0.28477338	1.658314589	0	4.300589963	3.554750444	50.53399604	0	0.044969109	2.693904172	34.56891181	16.12681544	12.79991674	0.136978676
0	204.2709621	46.52538778	0.080078254	0	4.852302431	11.77972929	3.784901927	0.330740389	7.441932007	260.9970168	0.008850668	21.75703459	0	32.18878502	2.506038456	0	0.079827317	17.86628437	7.04637942	0.117497767	0.648298199	47.06137054	17.60857435	5.437521343	9.623626604	0.018475392	0	4.446718881	0.004950991	0	2.589614335	2.596946385	1.7832014	4.97254193	0	24.24519525	0.077505718	7.708015756	13.82445494	0	11.22860928	53.43544901	3.342434072	26.23078605	0.015617137	3.691940007	2.9146149	0	0	395.3749946	0.867224146	5.12700322	14.68784667	2.531793026	0.005094861	70.95237432	0.103852086	4.504303037	1.350477384	24.99059462	2.236334724	33.98817886	0.849513682	0	0.876337633	1.196820749	272.2677482	6.575158287	7.94280663	24.38375745	12.0463167	0	3.387857224	0	0	0.6061153	9.241097513	7.308318948	0	7.240992196	21.56333843	17.82541102	0	6.534012827	0.052844807	0.019604491	0	0.474894313	1.965840948	0	4.44288316	2.346079487	52.19394407	0.176616312	0.015499757	2.553438663	9.874581715	31.60700894	11.93897522	0.460328828
0	262.519447	33.88630172	0	0	4.905835466	13.30038384	3.312122915	0.218492998	5.854146568	266.0696209	0	19.16411324	0	38.6362141	1.565824959	0	0.242582606	20.68053368	8.01389524	0.070967881	0.753768133	61.696439	16.00087524	5.624458674	12.98500765	0	0	5.136868649	0.015699423	0	2.400307387	2.915318271	0.994192572	4.622820333	0	24.40107692	0	8.236979074	14.19212853	0	10.27312084	46.34135785	3.500913422	23.32225825	0.041267835	4.782890496	2.746970431	0	0	374.3044221	0.591758791	3.219560306	9.686869348	3.157769887	0.00538521	76.38294494	0.365901543	5.772094873	0.400966039	28.4063004	3.897042934	25.93457145	1.017649709	0.011443571	0.749077656	1.363280228	215.3144803	8.090889773	7.817364631	20.17815461	11.06438023	0	2.64113562	0	0	0.522985238	9.414611288	7.501364366	0	5.650625444	17.48864395	18.15309823	0	3.849740506	0.139640888	0	0	0.266998851	1.662297059	0	4.028057139	1.839508264	37.00979854	0	0	2.59099715	19.518647	26.94599403	10.15136693	0.024951912
0	231.6311977	38.05203762	0	0	6.839599163	15.94810914	4.018702808	0.516491993	6.035593087	271.9236705	0	21.83577765	0	41.57809249	2.888235327	0	0.06044132	25.95216105	12.04873197	0	1.178062848	46.65383922	15.5122135	6.135172724	9.728951472	0.013988659	0	3.337041877	0.022491882	0	3.272908583	2.725671052	1.771518671	3.756407515	0	23.73086134	0.029341759	6.061008956	14.27953147	0	11.91954013	48.85915448	4.685512178	28.42580546	0.017736792	4.408458214	2.611383659	0.014911058	0	351.3686242	0.656619483	4.594919496	7.976031752	3.977669575	0	84.78879274	0.3669479	6.91931917	1.125915474	27.85718002	2.448337408	30.77524111	0.485980881	0	1.038552678	1.601200349	217.1150521	7.292434041	5.778616932	26.75021489	11.81997258	0	2.855290734	0	0	0.842915577	10.22525589	7.751472807	0.044310022	5.618453584	27.32998522	36.68199046	0	3.495823655	0.360103409	0.148435563	0.020372424	0.20655955	2.59163341	0	3.935301282	3.152268451	42.67585332	0.026745037	0.046942614	2.298914883	13.62947977	25.60289036	13.02570389	0.160863856
0	58.79173224	31.49573402	0	0	8.064074725	12.56790465	4.549259322	0.156251584	8.16745001	182.95257	0.008362637	16.66714799	0	25.85613564	4.39744317	0	0.047140995	19.58761191	3.764005619	0	0.888198448	11.7809876	41.43611573	12.64733389	7.340417677	0	0	7.733779011	0.014033972	0	1.449271178	2.064533832	0.462877643	15.49388692	0	13.44902699	0.073232007	6.441104156	18.71687412	0	20.17929409	38.14047555	2.299942706	20.31916694	0	3.316311763	10.44187581	0	0	197.0717829	0.892010392	9.578746457	4.34540819	2.691212021	0	72.79890211	0.09812562	30.11621118	0.415778951	27.25592166	14.47705549	142.9335028	0.731322463	0	0.633612135	1.021038283	249.0663879	5.656247919	4.850543184	36.14306344	11.42489226	0	2.57822028	0	0	0.619444254	22.15520747	2.568099393	0	4.466907843	51.71718467	62.26848898	0	2.375305185	0.124827284	0.296375798	0.038134561	0.706476993	3.682108223	0	3.547270028	3.243308829	35.03108939	0.066751034	0.014645091	2.833755987	5.475986882	40.74009005	4.016911519	0.4126411
0	185.8502864	34.58335945	0.050911672	0.21293915	4.369354808	9.239272506	4.057204929	0.459979056	8.340585832	218.4092391	0	16.53022568	0	25.92985929	3.165618472	0	0.084586888	21.50375075	6.218307605	0.213434357	3.15997873	53.89235381	22.18151915	5.330365429	6.480203595	0	0	4.690998194	0.026230929	0	2.174104801	2.296317122	1.548992603	9.927315407	0	19.58842786	0.102658583	14.44689904	13.61909286	0	10.52293951	15.46288553	2.585713069	15.17980855	0.033096565	2.614475521	3.474443194	0	0	427.5474739	1.035251311	3.781942212	5.864368277	2.548609614	0	83.68064067	0.146725457	20.05587224	3.665925783	29.51404843	6.56463314	34.17220292	1.220223014	0	0.452181886	0.775682417	291.2823728	5.823323929	6.348508159	25.1523182	7.610717793	0.108483184	2.696450338	0	0	0.642253914	13.45211338	3.39202859	0	4.946053665	25.58617246	40.38130459	0	3.000416841	0	2.243524569	0.014255479	0.449676212	1.739960193	0	2.51881365	3.117639066	49.3347498	0	0.073907566	5.421205213	6.830366948	29.15262219	34.91812137	0.212619944
0	248.8267024	27.88298986	0.032696056	0	4.757232645	9.214479054	3.782588061	0.105501354	9.656163045	231.0821414	0.018068697	21.36032027	0	28.91774193	3.666953972	0	0.061112996	17.74149555	8.110820922	0.342674939	1.158066878	30.90062945	19.74676278	6.153883562	9.411755447	0.009429409	0	6.728167873	0.015161221	0	2.094352307	2.340053181	1.376157746	9.874618336	0	23.76692669	0.059335661	15.54828782	14.15644169	0	12.55596695	19.49579274	2.979144625	17.29544261	0	4.210006393	3.024687712	0	0	437.0593484	1.120534021	3.453335446	6.081180487	2.390510792	0	99.63256544	0.106007355	17.61377112	3.082273426	39.04656688	8.020458795	28.10981105	0.809334272	0	0.715619598	0.723506599	304.4816716	4.522111108	6.267882653	22.51817855	7.038581494	0	2.300228272	0	0	0.479803642	13.27654801	4.808919437	0	5.151488707	26.06398036	32.4032996	0	2.247431009	0.05394151	1.740987252	0	0.340356326	2.160087392	0	2.47455941	2.257363552	45.64005968	0.144225341	0.023732141	6.03744163	8.977497205	24.30797155	62.86743016	0.180723905
0	205.2402052	34.69358131	0.030217376	0	4.667982357	7.451440249	4.832716505	0.448515283	8.087072495	222.3869457	0.008349457	16.64087886	0	23.43175848	4.495325642	0	0.037653357	16.76291985	4.344009299	0.174183261	4.862102428	40.26577112	20.77301698	5.029015366	8.584135615	0.008714567	0	6.51509138	0.004670618	0	1.71007552	1.621990753	1.526937325	10.86380899	0	20.82435745	0.036558293	20.86723947	10.54159582	0	12.54893168	21.72260963	1.845051335	14.43089953	0.044198224	2.744206565	5.70533883	0.018578396	0	489.2897672	1.387686069	3.399921222	2.74180145	1.767429416	0	82.01040563	0.130627952	10.36460527	6.040764705	29.37622191	6.300565355	31.19420382	0.819214924	0	0.452893754	0.668657746	317.2775394	4.179291002	7.012235211	25.64666346	5.621506953	0	2.63200296	0	0	0.490106675	12.29142334	3.760609315	0.055207962	5.607765936	21.71550036	53.80472415	0	1.043693715	0.024926109	0.018494292	0.038074457	0.44800115	3.479944347	0	2.002205559	2.004598169	48.53015298	0	0.029244017	3.530042564	6.093779671	23.53326595	51.95052404	0.222697695
0	229.8292973	42.10290648	0.030484528	0	6.425026007	14.35124436	2.973852433	0.3934614	7.450313826	218.8564578	0.016846549	18.96289189	0	26.64114893	2.57300538	0	0.085469063	23.28744521	6.053847298	0.36742127	1.141435643	24.98845423	15.1761302	6.540172976	7.71343706	0.008791613	0	3.183354781	0.009423821	0	2.426646939	1.738601457	1.618764291	9.690706818	0	20.12171414	0.07376301	26.57040205	21.77400538	0	14.72734349	20.77093062	3.278996285	20.38814493	0	4.284843446	3.328643719	0	0	378.0648296	1.117874203	3.086981951	3.85762142	3.168537405	0	101.4695881	0.065891417	20.9301551	3.639173288	36.79471198	7.161587801	21.92291575	0.467128213	0	0.572935324	0.884681118	246.8898856	4.589831037	5.524524429	30.22743264	8.30914446	0	2.027927909	0	0	0.459122589	14.88442147	5.173441206	0	5.372578579	37.59527612	61.77989034	0	1.730543454	0	1.45530845	0.012803691	0.336567395	1.771863321	0	2.702186792	2.543914895	58.21134222	0.033617522	0.014751282	3.764499306	6.263729415	17.61742704	59.26502324	0.13479994
1	371.1240826	22.40336962	0.018846273	0	3.904400208	12.3527981	4.329555794	0.364871039	7.409960867	219.8090114	0	28.06929194	0	41.28362702	3.23949594	0	0.082194067	27.99389874	9.32508361	0.118512376	5.454585341	37.9259442	13.22367346	5.326425755	16.63881394	0.010870376	0	4.468578875	0.017478103	0	2.578489143	2.760877648	2.785523471	5.359344906	0	28.04042425	0.022801039	9.186837892	9.901011015	0	12.06780259	30.85902538	5.172985684	26.33272901	0.009188662	6.460438145	2.000685656	0.023174316	0.023641996	300.8648427	1.033415904	4.254673846	13.69337523	2.979264647	0	67.84414557	0.203678344	3.617385055	0.535672619	32.26054772	0.960173544	10.94755025	1.332876769	0	0.833945086	2.050992291	128.3477515	5.345142201	8.746920903	39.17856597	13.60660144	0.120473574	3.770161859	0	0	1.237254314	11.44075216	11.22975013	0	6.549023389	18.55885843	8.400923964	0	6.973449876	0.093276977	0	0.015831103	0.535047709	1.074997442	0	5.194822608	3.812972567	23.76279104	0.207831655	0	2.2617467	27.36984425	19.91782512	23.43241653	0.291678048
1	538.5010419	33.21511064	0.015169374	0	7.902047793	17.3431753	3.826677964	0.293684864	6.913143711	214.0241661	0.033531973	30.10609266	0	57.10318633	2.291768888	0	0.103962637	20.69293017	8.175197015	0.015898444	15.7194677	28.90621378	12.02478809	7.050540121	13.62173961	0	0	2.366780656	0	0	2.037692038	1.916886857	2.208660786	4.249514731	0	26.78514857	0.018352566	6.550553613	15.83407211	0	14.22936649	45.99787035	5.729441839	33.07952409	0.029583834	15.34994536	1.587347748	0.055959053	0	308.0167443	1.112528391	3.865050495	16.18992248	3.153385069	0	98.77462492	0	5.137144292	0.158093149	33.09107	1.746055232	7.291460795	0.536416556	0	1.125955625	3.037554103	112.6177066	7.794612429	7.746795293	39.906326	21.00973578	0	2.889408573	0	0	0.890421862	10.37248757	7.808863447	0	5.875906795	23.68611208	3.986973758	0	6.536317489	0.125131135	0	0.050969849	0.440230368	1.555288121	0	6.245169293	4.580827479	48.29628065	0.133827034	0.029361479	2.216237666	52.45441833	14.17309931	16.39884894	0.100616482
1	348.5954384	26.6674577	0	0	4.71952119	10.15869745	4.235129986	0.55829856	8.618155747	256.8004481	0.02656029	23.55858325	0	46.67451565	2.198098695	0	0.189649037	20.73718449	11.69764029	0.11753443	6.193179676	51.20935028	15.91397672	4.072141839	10.27199013	0	0	4.64492527	0.009905072	0	2.092264229	2.81274348	3.242126846	5.154969654	0	27.99081889	0.116294853	9.535456318	10.78025414	0	12.41741133	34.99074693	4.209631394	26.22249949	0.01562201	6.152117522	3.304260936	0	0	362.7418064	1.109075565	5.070455587	15.81747556	2.874481738	0	77.77149764	0.242397145	3.71604827	1.366077415	24.72079492	2.237032533	19.74218869	0.981966565	0	0.929970014	1.98757483	205.2304939	6.212588504	6.639721775	32.89719597	9.481407403	0	3.17423199	0	0	1.0146319	10.09361165	7.703317532	0	6.38523559	18.60193646	8.881800848	0	6.90312245	0.132153242	0	0	0.192038456	1.943319598	0	5.085904994	3.452890751	32.78483075	0	0.046513779	2.749286124	38.90967763	28.89876422	17.27505028	0.188911781
1	325.0854949	32.33760177	0.090883407	0	5.099682643	13.56877829	3.118240289	0.670299983	5.847293011	242.054967	0.014349872	19.13811688	0	44.11956915	2.14164475	0	0.09706994	22.82739656	11.68495804	0.027214699	10.85267601	44.35677038	11.83532997	5.068037206	13.80525151	0.007488686	0	4.370425934	0.032108802	0	1.308033068	2.831206581	1.026203493	4.580762214	0	29.89997806	0.047123438	6.042249761	12.96146874	0	9.034038981	51.28608663	3.509714423	22.33229915	0.06963155	6.672278628	2.500608034	0.015964967	0	337.1744283	0.711928246	3.835847886	9.957052881	2.709218902	0.020651154	87.99199401	0	6.542558361	0.553543543	29.7669145	2.866374395	11.77059077	0.612152774	0.017553481	0.605398951	1.460042675	176.8395265	7.841956462	9.441797654	20.05834698	15.21464939	0	2.982538331	0	0	0.721994069	9.203642524	6.585615532	0	5.433412759	15.66781866	13.79527055	0	4.151386	0.149938213	0	0.02181234	0.33583421	1.528019958	0	3.769926394	2.307207068	42.58228163	0.057270737	0.006282563	2.604418679	26.63690818	21.12536557	15.16063602	0.038274147
1	457.0843577	29.7511589	0.048874294	0	5.501626475	16.13473005	3.236749797	0.756979998	6.900417192	255.408265	0.013504608	25.53211881	0	52.18716935	2.411057538	0	0.106577493	23.59401069	10.75157122	0.051223291	16.32167295	36.34624338	12.34269306	6.329768024	11.28987093	0.042285439	0	2.927128328	0.007554367	0	2.598745585	2.582454637	1.45610897	3.569456014	0	32.35842954	0.147825605	5.68633737	15.16324352	0	11.59056273	57.48266061	5.280145845	31.88328514	0.053615436	9.325110509	2.334782319	0	0	389.0270525	0.929615091	3.893726448	11.97016795	3.438144438	0	92.55376089	0.660252255	6.079236882	0.683007129	29.55126088	4.011716658	11.96162288	0.547289829	0	0.656943442	1.941386101	141.7523312	7.273077215	8.383035641	32.43598756	15.42474086	0	3.286359438	0	0	0.915391378	9.400224066	7.695281466	0	5.996027172	19.26291761	11.5782164	0	5.50302176	0.302370557	0.059826207	0.051318768	0.146463237	1.55270174	0	4.224331604	3.374322934	53.089665	0.080845896	0.017737485	2.316415193	27.79730448	17.0881569	18.75460298	0.108058946
1	359.7627819	25.52141861	0.017695647	0	4.132223632	10.78633891	3.812361785	0.75370788	9.013201396	251.7428692	0.029337235	23.83061182	0	48.54273999	2.700714952	0	0.198452201	31.70266487	12.16340342	0.055638408	6.912322529	54.30472502	12.61129285	5.022648911	14.62796248	0	0.016683762	4.369675213	0.005470336	0	3.147383335	2.86935874	3.299634506	5.569067754	0	31.78253301	0.042817924	8.079016591	11.24854824	0	12.87403884	37.98520662	5.098009129	24.41574107	0.025882995	8.314353782	3.032496048	0	0.022198576	353.8241828	0.72774191	3.879303955	17.31128465	3.454753157	0	75.68846653	0.038248626	5.520647318	0.82151454	27.85410683	0.567643768	22.34815738	1.063775309	0.023924515	0.892485877	1.450748713	161.46654	5.79331092	10.19057999	30.9377858	12.80925391	0	2.218840002	0	0	1.35305742	12.12492433	8.809026548	0	6.016943963	22.08680041	8.309707226	0	6.6747794	0.116776158	0	0	0.446561181	2.095391459	0	3.46022177	3.452694257	34.23805461	0	0	3.129063963	55.5751492	27.93799606	23.82716222	0.234745857
1	356.8208699	29.19084873	0.033935856	0	6.989884505	14.61752482	3.823439732	0.28470482	7.869260625	245.984621	0	26.87246172	0	49.56410911	1.896460984	0	0.095145505	21.70616458	8.055318129	0.053350322	16.51863333	40.72020916	13.59809661	6.551534151	10.19583929	0	0	3.502069286	0.010490746	0	2.004931598	2.884182825	1.685773608	3.759582701	0	25.23522731	0	7.881630172	19.11524892	0	12.67339502	54.3618101	5.324588888	28.38358834	0	7.311680395	2.93351966	0	0	330.4278618	1.069981613	3.830624719	10.12243134	2.320216569	0	76.49969112	0.183378404	5.18538127	0.578740702	30.02012714	2.40132293	16.39066888	0.620017254	0	0.597433483	1.514192928	160.6762838	7.990976662	6.703091241	35.85743589	13.81879404	0	3.069579225	0	0	0.943573816	10.16251084	7.262935725	0	6.044240055	23.35082002	22.67900332	0	4.021212193	0.22394766	0.124620942	0	0.342557363	2.511525164	0	4.806990663	3.61630845	38.87601994	0.037423554	0	3.079082254	25.18756229	21.53121355	15.14595556	0.112546059
1	244.7949835	40.23312936	0.072519876	0	4.950107798	10.50916926	4.135106898	1.053009365	8.278577592	247.0401113	0.030057288	22.64100249	0	36.03950617	2.361733376	0	0.158140116	18.411268	10.47384983	0.171011986	2.458510638	36.76347393	16.36918075	5.508004671	9.3117141	0.062743305	0.017093248	5.278761623	0.0168138	0	2.97658397	3.527741052	2.102905761	5.961618261	0	23.9787326	0.021934423	11.81557667	11.77462435	0	11.43347888	45.35518088	3.06396475	25.89108464	0.026518267	3.803142622	2.969450975	0.022293513	0	369.8398676	1.006564846	5.593277933	13.90404986	2.163852334	0	75.23529336	1.097247169	4.583791142	1.150865526	29.46366373	1.573676243	39.61914611	1.132625156	0.036767577	0.526206158	1.078594513	267.7088835	6.903591667	5.783189493	30.74810643	11.14868513	0	3.14097059	0	0	0.756145542	9.166254377	11.52084932	0	5.803327062	21.35966043	27.33266222	0	3.6766027	0.358926926	0	0	0.388893333	2.487170318	0	4.602287283	3.025869273	37.87009856	0.079972979	0.017545969	2.606735019	18.15304035	36.82631968	18.62691083	0.080169151
